,course_id,title,url,is_paid,old_price,old_subscribers,num_reviews,num_lectures,level,duration,old_pub_date,subject,status,rating1,rating2,rating3,rating4,rating5,rating_tot,new_subscribers,new_pub_date,upd_month,new_price,curr_price,discount,timestamp,old_revenue,new_revenue,student_lect,lect_price,cum_new_subsc,cum_old_subsc,new_perc_subs,old_perc_subs,new_cat,old_cat
1683,81278,How to draw Caricatures,https://www.udemy.com/how-to-draw-caricatures/,True,20,347,31,11,All Levels,4.0,2013-08-21T16:58:27Z,Graphic Design,OK,5.0,6.0,19.0,30.0,36.0,96.0,771.0, 8/2013,83.0,79.99,47.99,40.0, 2020-07-09 14:45:56 ,6940,61672.28999999999,3817,1.8181818181818181,0.008717016881614628,0.007909137880039321,3.121172161670403e-05,3.5488541189821354e-05,1,1
1819,760066,Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials,https://www.udemy.com/blues-guitar-magic-volume-1/,True,45,198,21,15,All Levels,2.5,2016-02-12T07:50:14Z,Musical Instruments,OK,2.0,4.0,9.0,27.0,52.0,94.0,771.0, 2/2016,53.0,139.99,83.99,40.0, 2020-07-09 14:51:13 ,8910,107932.29000000001,2970,3.0,0.008748228603231331,0.003742149055145716,3.121172161670403e-05,2.024994569332746e-05,1,1
2868,1071060,Django by Example,https://www.udemy.com/django-by-example/,True,125,170,21,78,Expert Level,9.0,2017-01-13T02:50:03Z,Web Development,OK,10.0,9.0,21.0,33.0,54.0,127.0,771.0, 8/2018,23.0,499.99,299.99,40.0, 2020-07-09 16:24:08 ,21250,385492.29,13260,1.6025641025641026,0.008779440324848037,0.0030589690691284056,3.121172161670403e-05,1.7386317009422567e-05,1,1
153,1175694,Get a Credit Repair Publication On Amazon and Live LIFE..,https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/,True,20,727,11,25,Beginner Level,3.0,2017-04-26T18:17:51Z,Business Finance,OK,3.0,1.0,5.0,2.0,14.0,25.0,773.0, 11/2017,32.0,799.99,479.99,40.0, 2020-07-09 13:39:03 ,14540,618392.27,18175,0.8,0.00881073301072315,0.022992381520431378,3.129268587511312e-05,7.435207332853062e-05,1,1
839,443502,Essential Finance For Managers,https://www.udemy.com/finance-for-managers/,True,25,663,10,79,All Levels,5.5,2015-04-16T20:10:00Z,Business Finance,OK,1.0,1.0,4.0,8.0,13.0,27.0,777.0, 6/2015,61.0,99.99,59.99,40.0, 2020-07-09 14:03:04 ,16575,77692.23,52377,0.31645569620253167,0.00884218762511508,0.020129673288603454,3.145461439193129e-05,6.7806636336748e-05,1,1
2866,691760,Ajax  for Beginners: A Very Basic Introduction,https://www.udemy.com/ajax-for-beginners-a-very-basic-introduction/,True,65,755,5,18,Beginner Level,2.0,2016-01-25T17:57:24Z,Web Development,OK,2.0,1.0,2.0,1.0,6.0,12.0,778.0, 1/2016,54.0,259.99,155.99,40.0, 2020-07-09 16:24:05 ,49075,202272.22,13590,3.611111111111111,0.008873682721636217,0.024359150582277982,3.149509652113584e-05,7.721570201243551e-05,1,1
1752,810234,Beginners Guide: Photoshop Poster/Artwork,https://www.udemy.com/do-it-yourself-learn-photoshop-postersflyers-creation/,True,20,775,5,6,Beginner Level,1.0,2016-04-02T05:26:22Z,Graphic Design,OK,2.0,0.0,2.0,1.0,1.0,6.0,779.0, 4/2016,51.0,79.99,47.99,40.0, 2020-07-09 14:48:34 ,15500,62312.21,4650,3.3333333333333335,0.008905218300286557,0.02506830777135643,3.153557865034039e-05,7.926115107236757e-05,1,1
3484,971022,ASP :basics for beginners,https://www.udemy.com/asp-basics-for-beginners/,True,35,764,7,8,All Levels,1.0,2016-09-29T15:52:42Z,Web Development,OK,4.0,2.0,1.0,0.0,4.0,11.0,782.0, 9/2016,46.0,139.99,83.99,40.0, 2020-07-09 17:17:17 ,26740,109472.18000000001,6112,4.375,0.00893687532532451,0.02443728673636739,3.165702503795402e-05,7.813615408940494e-05,1,1
1617,431562,Photoshop: 5 Practical Techniques to Improve Your Skills,https://www.udemy.com/photoshop-5-practical-techniques-to-improve-your-skills/,True,20,780,5,5,Intermediate Level,0.7166666666666667,2015-02-26T18:16:34Z,Graphic Design,OK,0.0,0.0,2.0,2.0,2.0,6.0,783.0, 2/2015,65.0,79.99,47.99,40.0, 2020-07-09 14:43:25 ,15600,62632.17,3900,4.0,0.008968572832491669,0.025307011676650504,3.169750716715856e-05,7.97725133373506e-05,1,1
3417,913966,HTML : Beginner Guide to HTML writing,https://www.udemy.com/html-beginner-guide/,True,20,783,20,13,Beginner Level,0.6166666666666667,2016-07-28T18:50:58Z,Web Development,OK,2.0,1.0,5.0,3.0,11.0,22.0,785.0, 8/2016,47.0,79.99,47.99,40.0, 2020-07-09 17:14:56 ,15660,62792.149999999994,10179,1.5384615384615385,0.009000351303917237,0.02554704512383353,3.177847142556766e-05,8.00793306963404e-05,1,1
1180,986024,العلوم والمبادئ الأساسية للمهنة الإكتوارية,https://www.udemy.com/actuarial-intro/,True,25,781,7,8,Beginner Level,0.65,2016-10-28T13:39:57Z,Business Finance,OK,1.0,0.0,4.0,0.0,5.0,10.0,787.0, 10/2016,45.0,99.99,59.99,40.0, 2020-07-09 14:23:32 ,19525,78692.12999999999,6248,3.125,0.009032210739601214,0.02538688646244085,3.1859435683976744e-05,7.98747857903472e-05,1,1
180,597716,Trade Pullback Candlestick Strategy - Make Consistent Pips,https://www.udemy.com/make-consistent-profit-using-pullback-candlestick-strategy/,True,200,521,67,24,All Levels,3.0,2016-02-24T17:30:41Z,Business Finance,OK,5.0,6.0,8.0,32.0,62.0,113.0,787.0, 6/2018,25.0,799.99,479.99,40.0, 2020-07-09 13:40:01 ,104200,629592.13,12504,8.333333333333334,0.009064070175285191,0.01441284771099932,3.1859435683976744e-05,5.328394801123033e-05,1,1
2274,1207112,30 Day Guitar Jump Start for Success,https://www.udemy.com/30-day-guitar-jump-start-for-success/,True,105,31,4,92,Beginner Level,4.0,2017-05-24T17:03:41Z,Musical Instruments,OK,0.0,1.0,0.0,1.0,8.0,10.0,787.0, 0/0,,199.99,119.99,40.0, 2020-07-09 15:33:01 ,3255,157392.13,2852,1.141304347826087,0.009095929610969167,0.0003354536458288589,3.1859435683976744e-05,3.1704460428947032e-06,1,1
1962,347104,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,https://www.udemy.com/oboe-a-beginners-guide/,True,50,500,39,74,Beginner Level,5.0,2015-01-01T01:25:25Z,Musical Instruments,OK,0.0,2.0,12.0,39.0,74.0,127.0,789.0, 3/2018,28.0,199.99,119.99,40.0, 2020-07-09 15:19:27 ,25000,157792.11000000002,37000,0.6756756756756757,0.009127870010911553,0.013370384597604942,3.194039994238583e-05,5.113622649830166e-05,1,1
429,387348,Financial Statement Fundamentals for Small Biz & Investors,https://www.udemy.com/financial-statement-fundamentals/,True,30,751,1,61,Beginner Level,3.0,2015-05-14T21:17:53Z,Business Finance,OK,0.0,1.0,1.0,0.0,3.0,5.0,790.0, 1/2016,54.0,379.99,227.99,40.0, 2020-07-09 13:48:36 ,22530,300192.10000000003,45811,0.4918032786885246,0.009159850892983143,0.024204719178253113,3.198088207159038e-05,7.68066122004491e-05,1,1
2164,398522,Learn the Violin - Scales and Fundamentals,https://www.udemy.com/learn-the-violin-scales-and-fundamentals/,True,80,291,14,39,Beginner Level,3.0,2015-10-28T19:19:33Z,Musical Instruments,OK,0.0,3.0,5.0,12.0,24.0,44.0,790.0, 6/2016,49.0,319.99,191.99,40.0, 2020-07-09 15:28:44 ,23280,252792.1,11349,2.051282051282051,0.009191831775054733,0.006217858324834492,3.198088207159038e-05,2.976128382201157e-05,1,1
1810,661814,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,https://www.udemy.com/piano-runs-fills-3-jazz-chromatic-chords-songs-ending/,True,70,747,5,28,All Levels,1.0,2015-11-10T18:42:55Z,Musical Instruments,OK,0.0,0.0,1.0,1.0,5.0,7.0,791.0, 10/2019,9.0,779.99,467.99,40.0, 2020-07-09 14:50:51 ,52290,616972.09,20916,2.5,0.00922385313925553,0.02405120822630521,3.2021364200794926e-05,7.639752238846268e-05,1,1
772,581598,Commodity Futures Day Trading Strategies,https://www.udemy.com/futures-day-trade-course/,True,95,91,5,28,All Levels,5.0,2015-08-28T23:47:29Z,Business Finance,OK,5.0,7.0,11.0,24.0,35.0,82.0,791.0, 1/2016,54.0,799.99,479.99,40.0, 2020-07-09 14:00:46 ,8645,632792.09,2548,3.392857142857143,0.009255874503456324,0.00148018921221984,3.2021364200794926e-05,9.306793222690903e-06,1,1
3121,1128560,JavaScript - Become Higly Paid Front End Developer,https://www.udemy.com/javascript-become-higly-paid-front-end-developer/,True,105,710,137,49,Beginner Level,3.5,2017-04-17T16:39:08Z,Web Development,OK,6.0,6.0,9.0,28.0,115.0,164.0,795.0, 5/2017,38.0,139.99,83.99,40.0, 2020-07-09 16:33:08 ,74550,111292.05,34790,2.142857142857143,0.009288057796173936,0.021890191294486983,3.21832927176131e-05,7.261344162758836e-05,1,1
2155,182940,Modern Piano Lessons For Beginners,https://www.udemy.com/modern-piano-lessons-for-beginners/,True,20,736,6,46,Beginner Level,5.0,2014-04-01T22:01:27Z,Musical Instruments,OK,2.0,0.0,0.0,2.0,8.0,12.0,797.0, 6/2015,61.0,399.99,239.99,40.0, 2020-07-09 15:28:24 ,14720,318792.03,33856,0.43478260869565216,0.009320322053149959,0.023292857987335398,3.226425697602219e-05,7.527252540550005e-05,1,1
536,529828,Python for Trading & Investing,https://www.udemy.com/python-for-trading-investing/,True,95,638,25,36,All Levels,5.0,2015-06-17T22:23:31Z,Business Finance,OK,6.0,4.0,17.0,8.0,10.0,45.0,799.0, 4/2018,27.0,379.99,227.99,40.0, 2020-07-09 13:52:42 ,60610,303612.01,22968,2.638888888888889,0.00935266727438439,0.018992710428640213,3.2345221234431283e-05,6.524982501183292e-05,1,1
1415,1165588,The Art of Icon Design: Create Custom Flat Icon Designs,https://www.udemy.com/the-art-of-icon-design-create-custom-flat-icon-designs/,True,90,778,2,24,All Levels,1.5,2017-04-04T15:04:21Z,Graphic Design,OK,1.0,0.0,1.0,1.0,2.0,5.0,799.0, 4/2017,39.0,359.99,215.99,40.0, 2020-07-09 14:32:50 ,70020,287632.01,18672,3.75,0.009385012495618822,0.025227239163313153,3.2345221234431283e-05,7.956796843135738e-05,1,1
3359,1005610,Up and Running with Phalcon,https://www.udemy.com/up-and-running-with-phalcon-php/,True,20,715,12,12,All Levels,1.5,2016-11-10T15:33:54Z,Web Development,OK,3.0,2.0,4.0,13.0,11.0,33.0,802.0, 11/2019,8.0,79.99,47.99,40.0, 2020-07-09 17:12:22 ,14300,64151.979999999996,8580,1.6666666666666667,0.009417479163240866,0.022255099406778864,3.246666762204492e-05,7.312480389257138e-05,1,1
1288,927186,Learn Blender 3D  - The introduction course,https://www.udemy.com/learn-blender-3d-in-under-2-hours-the-intro-course/,True,100,739,12,15,Beginner Level,1.5,2016-08-19T00:52:30Z,Graphic Design,OK,0.0,1.0,2.0,7.0,16.0,26.0,805.0, 7/2018,24.0,399.99,239.99,40.0, 2020-07-09 14:27:47 ,73900,321991.95,11085,6.666666666666667,0.009450067277250526,0.023594766268581372,3.258811400965855e-05,7.557934276448986e-05,1,1
3338,1063430,How to Build WordPress Themes: A Web Designer's Guide,https://www.udemy.com/how-to-build-wordpress-themes/,True,165,183,30,47,Intermediate Level,5.5,2017-03-31T23:56:08Z,Web Development,OK,2.0,3.0,12.0,49.0,53.0,119.0,805.0, 6/2017,37.0,659.99,395.99,40.0, 2020-07-09 17:11:36 ,30195,531291.95,8601,3.5106382978723403,0.009482655391260184,0.0032933775313966204,3.258811400965855e-05,1.8715858898378407e-05,1,1
458,1258666,Financial Statement Auditing Cycles,https://www.udemy.com/financial-statement-auditing-cycles/,True,50,0,0,9,Intermediate Level,2.0,2017-06-29T23:20:10Z,Business Finance,OK,2.0,5.0,42.0,99.0,91.0,239.0,805.0, 6/2017,37.0,199.99,119.99,40.0, 2020-07-09 13:49:32 ,0,160991.95,0,5.555555555555555,0.009515243505269843,0.0,3.258811400965855e-05,0.0,1,1
3647,975916,17 Complete JavaScript   projects explained step by step,https://www.udemy.com/17-complete-javascript-projects-explained-step-by-step/,True,185,327,26,106,Beginner Level,9.5,2016-10-26T14:03:38Z,Web Development,OK,10.0,5.0,15.0,28.0,45.0,103.0,807.0, 2/2018,29.0,739.99,443.99,40.0, 2020-07-09 17:23:03 ,60495,597171.93,34662,1.7452830188679245,0.00954791258353791,0.007387855187115634,3.266907826806764e-05,3.344309212988929e-05,1,1
1823,206332,Rock Drumset Grooves: Level 1,https://www.udemy.com/rock-drumset-grooves-101/,True,20,709,12,38,Beginner Level,2.0,2014-09-02T07:02:07Z,Musical Instruments,OK,1.0,0.0,1.0,6.0,17.0,25.0,807.0, 9/2014,70.0,79.99,47.99,40.0, 2020-07-09 14:51:25 ,14180,64551.92999999999,26942,0.5263157894736842,0.009580581661805978,0.021745066683684804,3.266907826806764e-05,7.251116917459176e-05,1,1
2351,184324,Advanced Saxophone Studies - Learn to Master the Saxophone!,https://www.udemy.com/saxophone-etude-adagio-con-espressione/,True,50,215,5,80,Intermediate Level,4.0,2014-03-18T02:25:11Z,Musical Instruments,OK,2.0,0.0,4.0,12.0,12.0,30.0,808.0, 3/2017,40.0,199.99,119.99,40.0, 2020-07-09 15:35:54 ,10750,161591.92,17200,0.625,0.00961329122220325,0.004252488595598766,3.270956039727219e-05,2.1988577394269715e-05,1,1
1339,502588,Learn GIMP,https://www.udemy.com/learn-gimp/,True,20,441,53,34,All Levels,6.5,2015-05-18T21:16:23Z,Graphic Design,OK,3.0,3.0,24.0,27.0,43.0,100.0,809.0, 6/2018,25.0,199.99,119.99,40.0, 2020-07-09 14:29:47 ,8820,161791.91,14994,0.5882352941176471,0.009646041264729727,0.01133833322901543,3.275004252647673e-05,4.5102151771502066e-05,1,1
1184,615206,Professional Bookkeeping & Accounting 1: Sales & Purchases,https://www.udemy.com/professional-bookkeeping-and-accounting-1/,True,35,551,22,34,All Levels,1.5,2015-09-27T16:52:26Z,Business Finance,OK,6.0,2.0,19.0,26.0,38.0,91.0,810.0, 7/2019,12.0,139.99,83.99,40.0, 2020-07-09 14:23:42 ,19285,113391.90000000001,18734,1.0294117647058822,0.009678831789385408,0.015460731264402517,3.2790524655681275e-05,5.635212160112843e-05,1,1
1445,744696,Logo Design for Everybody,https://www.udemy.com/logo-design-for-everybody/,True,30,706,10,24,Beginner Level,5.5,2016-03-08T17:30:36Z,Graphic Design,OK,4.0,2.0,4.0,4.0,12.0,26.0,812.0, 12/2018,19.0,119.99,71.99,40.0, 2020-07-09 14:33:57 ,21180,97431.87999999999,16944,1.25,0.009711703278299498,0.021527942265973012,3.287148891409036e-05,7.220435181560195e-05,1,1
1230,657764,Digital Photo Manipulation Art And Cover Design In PhotoShop,https://www.udemy.com/digital-photo-manipulation-art-and-cover-design-in-photoshop/,True,50,721,7,35,Beginner Level,5.0,2016-03-28T17:56:10Z,Graphic Design,OK,0.0,0.0,3.0,7.0,9.0,19.0,813.0, 4/2016,51.0,199.99,119.99,40.0, 2020-07-09 14:25:27 ,36050,162591.87,25235,1.4285714285714286,0.009744615249342793,0.02269609822410022,3.291197104329491e-05,7.3738438610551e-05,1,1
1446,220604,Pixelmator - Create Vector Graphics From Scratch,https://www.udemy.com/create-icons-and-shapes-from-scratch-using-pixelmator/,True,20,507,42,36,All Levels,3.0,2014-09-19T00:58:59Z,Graphic Design,OK,0.0,1.0,7.0,37.0,65.0,110.0,813.0, 1/2016,54.0,79.99,47.99,40.0, 2020-07-09 14:34:00 ,10140,65031.869999999995,18252,0.5555555555555556,0.009777527220386087,0.013730485904605983,3.291197104329491e-05,5.185213366927789e-05,1,1
3269,1021594,PHP Zend Framework 2:Creating a CRUD Application,https://www.udemy.com/zend-framework-2creating-a-crud-application/,True,40,802,6,9,All Levels,0.6333333333333333,2016-11-25T01:33:50Z,Web Development,OK,3.0,0.0,1.0,0.0,2.0,6.0,817.0, 11/2016,44.0,159.99,95.99,40.0, 2020-07-09 16:38:17 ,32080,130711.83,7218,4.444444444444445,0.009810601119946201,0.02652272432542113,3.3073899560113085e-05,8.202250730327587e-05,1,1
3649,1018530,Cakephp:Creating a CRUD application,https://www.udemy.com/cakephpcreating-a-crud-application/,True,40,803,2,7,All Levels,0.5166666666666666,2016-11-22T17:55:42Z,Web Development,OK,2.0,2.0,1.0,0.0,0.0,5.0,817.0, 11/2016,44.0,159.99,95.99,40.0, 2020-07-09 17:23:07 ,32120,130711.83,5621,5.714285714285714,0.009843675019506315,0.026686871612480675,3.3073899560113085e-05,8.212477975627247e-05,1,1
3048,641236,Basic JavaScript: Build 4 Basic JavaScript Projects,https://www.udemy.com/practical-javascript-javascript-basics/,True,40,670,33,37,Beginner Level,4.5,2016-02-04T03:55:24Z,Web Development,OK,0.0,1.0,16.0,12.0,44.0,73.0,820.0, 10/2019,9.0,279.99,167.99,40.0, 2020-07-09 16:30:27 ,26800,229591.80000000002,24790,1.0810810810810811,0.009876870365454041,0.02053958128021384,3.319534594772672e-05,6.852254350772422e-05,1,1
3500,661780,JavaScript Promises: Applications in ES6 and AngularJS,https://www.udemy.com/javascript-promises-applications-in-es6-and-angularjs/,True,75,651,52,20,Beginner Level,2.5,2015-11-06T19:02:46Z,Web Development,OK,3.0,7.0,9.0,29.0,31.0,79.0,825.0, 2/2016,53.0,299.99,179.99,40.0, 2020-07-09 17:17:51 ,48825,247491.75,13020,3.75,0.00991026812204779,0.019390345725891007,3.339775659374945e-05,6.657936690078876e-05,1,1
1818,271652,How To Play The Djembe: For Beginners,https://www.udemy.com/how-to-play-the-djembe-for-beginners/,True,30,414,18,19,All Levels,1.0,2014-11-11T05:00:30Z,Musical Instruments,OK,1.0,2.0,8.0,25.0,62.0,98.0,826.0, 10/2014,69.0,119.99,71.99,40.0, 2020-07-09 14:51:11 ,12420,99111.73999999999,7866,1.5789473684210527,0.009943706360770745,0.010377994895377326,3.343823872295399e-05,4.234079554059378e-05,1,1
1799,643970,Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,https://www.udemy.com/instant-harmonica-christmas-play-jingle-bells-part-1-now/,True,20,823,11,10,All Levels,0.7,2015-12-11T18:42:43Z,Musical Instruments,OK,0.0,0.0,0.0,3.0,11.0,14.0,829.0, 0/0,,159.99,95.99,40.0, 2020-07-09 14:50:23 ,16460,132631.71000000002,8230,2.0,0.009977266045881311,0.027436426420492783,3.3559685110567624e-05,8.417022881620454e-05,1,1
1931,743634,Piano With Willie: Blues n' Boogie Vol. 1,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-1/,True,40,172,26,15,Intermediate Level,2.5,2016-04-13T05:27:23Z,Musical Instruments,OK,4.0,4.0,7.0,32.0,92.0,139.0,829.0, 4/2016,51.0,159.99,95.99,40.0, 2020-07-09 15:00:04 ,6880,132631.71000000002,2580,2.6666666666666665,0.010010825730991879,0.0031115371099686598,3.3559685110567624e-05,1.759086191541577e-05,1,1
1619,987865,Make Patterns in Illustrator,https://www.udemy.com/make-patterns-in-illustrator/,True,20,0,0,32,Beginner Level,3.5,2017-05-25T15:31:11Z,Graphic Design,OK,2.0,1.0,9.0,36.0,123.0,171.0,832.0, 2/2020,5.0,79.99,47.99,40.0, 2020-07-09 14:43:30 ,0,66551.68,0,0.625,0.01004450686249006,0.0,3.368113149818126e-05,0.0,1,1
1729,502204,Dibujo digital básico: cómo ilustrar en Photoshop,https://www.udemy.com/dibujo-digital-basico-como-ilustrar-en-photoshop/,True,20,155,36,90,Beginner Level,5.0,2016-02-17T23:56:26Z,Graphic Design,OK,13.0,27.0,58.0,80.0,62.0,240.0,832.0, 6/2016,49.0,79.99,47.99,40.0, 2020-07-09 14:47:41 ,3100,66551.68,13950,0.2222222222222222,0.010078187993988241,0.002789174338123366,3.368113149818126e-05,1.5852230214473515e-05,1,1
2451,42255,Old-Time Banjo for the Absolute Beginner,https://www.udemy.com/old-time-banjo-for-the-absolute-beginner/,True,25,192,21,17,Beginner Level,1.5,2014-03-12T15:55:49Z,Musical Instruments,OK,2.0,1.0,18.0,31.0,67.0,119.0,832.0, 3/2014,76.0,79.99,47.99,40.0, 2020-07-09 15:43:59 ,4800,66551.68,3264,1.4705882352941178,0.010111869125486422,0.0035424109544433496,3.368113149818126e-05,1.963631097534784e-05,1,1
328,439362,"Professional Options Trading, Simplified",https://www.udemy.com/optionstrading/,True,200,631,49,21,All Levels,2.0,2015-04-17T21:59:15Z,Business Finance,OK,1.0,3.0,10.0,28.0,47.0,89.0,835.0, 8/2017,35.0,799.99,479.99,40.0, 2020-07-09 13:44:59 ,126200,667991.65,13251,9.523809523809524,0.010145671703372218,0.018668302207734987,3.3802577885794894e-05,6.45339178408567e-05,1,1
3627,599628,How to manage your own VPS and create websites,https://www.udemy.com/manage-vps/,True,120,735,16,30,All Levels,1.5,2015-09-17T17:37:57Z,Web Development,OK,2.0,2.0,3.0,8.0,18.0,33.0,835.0, 11/2015,56.0,79.99,47.99,40.0, 2020-07-09 17:22:22 ,88200,66791.65,22050,4.0,0.010179474281258013,0.023217585461929896,3.3802577885794894e-05,7.517025295250344e-05,1,1
539,389108,Stock Market - Swing Trading Strategies for Wall Street,https://www.udemy.com/get-rich-to-a-millions-using-swing-trading-strategies/,True,50,814,9,5,All Levels,1.0,2015-01-09T04:22:24Z,Business Finance,OK,2.0,1.0,5.0,2.0,2.0,12.0,836.0, 1/2015,66.0,199.99,119.99,40.0, 2020-07-09 13:52:49 ,40700,167191.64,4070,10.0,0.010213317341273013,0.027101177319569916,3.384306001499944e-05,8.324977673923511e-05,1,1
343,323196,Master Finance in Three Hours,https://www.udemy.com/basic-finance-for-startups-smes-quick-clear-practical/,True,20,721,12,29,Beginner Level,3.0,2014-10-28T20:48:49Z,Business Finance,OK,1.0,3.0,3.0,8.0,14.0,29.0,837.0, 10/2014,69.0,79.99,47.99,40.0, 2020-07-09 13:45:30 ,14420,66951.62999999999,20909,0.6896551724137931,0.010247200883417216,0.022622359785489665,3.388354214420398e-05,7.3738438610551e-05,1,1
2068,656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,https://www.udemy.com/learn-piano-scales-1-whole-tone-scales-whole-tone-runs/,True,70,769,10,33,All Levels,1.0,2015-11-02T21:50:52Z,Musical Instruments,OK,1.0,0.0,1.0,3.0,13.0,18.0,838.0, 10/2019,9.0,779.99,467.99,40.0, 2020-07-09 15:25:14 ,53830,653631.62,25377,2.121212121212121,0.010281124907690625,0.024594377224170173,3.392402427340853e-05,7.864751635438795e-05,1,1
1949,996888,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,https://www.udemy.com/play-piano-3-improvise-chords-to-enchanted-evening-by-ear/,True,50,809,5,57,All Levels,1.5,2016-10-30T16:33:51Z,Musical Instruments,OK,0.0,0.0,0.0,1.0,4.0,5.0,838.0, 10/2019,9.0,779.99,467.99,40.0, 2020-07-09 15:18:59 ,40450,653631.62,46113,0.8771929824561403,0.010315048931964034,0.026852143896523187,3.392402427340853e-05,8.273841447425209e-05,1,1
641,1021760,MQL5 - Beginner To Expert,https://www.udemy.com/mql5-beginner-to-expert/,True,45,16,1,16,Beginner Level,1.5,2017-04-06T21:39:23Z,Business Finance,OK,24.0,25.0,39.0,79.0,79.0,246.0,841.0, 8/2019,11.0,239.99,143.99,40.0, 2020-07-09 13:56:27 ,720,201831.59,256,2.8125,0.010349094402625056,0.00013469282059652658,3.404547066102216e-05,1.6363592479456532e-06,1,1
803,885443,Investment Portfolio Analysis with R,https://www.udemy.com/investment-portfolio-analysis-with-r/,True,50,314,38,37,All Levels,6.5,2016-06-27T20:39:08Z,Business Finance,OK,8.0,9.0,27.0,35.0,50.0,129.0,842.0, 1/2018,30.0,99.99,59.99,40.0, 2020-07-09 14:01:53 ,15700,84191.58,11618,1.3513513513513513,0.010383180355415283,0.006992265338924773,3.408595279022671e-05,3.211355024093345e-05,1,1
2218,655958,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,https://www.udemy.com/instant-harmonica-christmas-play-jingle-bells-part-2-now/,True,20,58,1,10,All Levels,0.7333333333333333,2015-12-17T18:29:20Z,Musical Instruments,OK,0.0,0.0,0.0,1.0,1.0,2.0,844.0, 12/2015,55.0,159.99,95.99,40.0, 2020-07-09 15:30:52 ,1160,135031.56,580,2.0,0.010417347272463918,0.0008102023726390916,3.41669170486358e-05,5.931802273802993e-06,1,1
1791,441106,"Photoshop tips and tricks, how to change clothes",https://www.udemy.com/changing-clothes-with-photoshop/,True,20,837,4,26,All Levels,2.0,2015-03-16T18:36:17Z,Graphic Design,OK,0.0,1.0,1.0,1.0,2.0,5.0,847.0, 3/2015,64.0,79.99,47.99,40.0, 2020-07-09 14:50:04 ,16740,67751.53,21762,0.7692307692307693,0.010451635635900167,0.028285901415082568,3.428836343624943e-05,8.560204315815699e-05,1,1
363,743914,Value Investing For Beginners,https://www.udemy.com/value-investing-for-beginners-y/,True,100,801,48,25,Beginner Level,2.5,2016-05-11T17:20:38Z,Business Finance,OK,0.0,2.0,7.0,24.0,28.0,61.0,848.0, 6/2016,49.0,399.99,239.99,40.0, 2020-07-09 13:46:20 ,80100,339191.52,20025,4.0,0.010485964481465621,0.02644070181811785,3.432884556545397e-05,8.192023485027927e-05,1,1
794,915964,Learn to Reliably Invest In The Stock Market,https://www.udemy.com/become-a-stock-millionaire/,True,50,841,14,19,All Levels,0.6166666666666667,2016-07-29T15:06:31Z,Business Finance,OK,2.0,4.0,2.0,4.0,4.0,16.0,850.0, 8/2016,47.0,799.99,479.99,40.0, 2020-07-09 14:01:35 ,42050,679991.5,15979,2.6315789473684212,0.010520374291289485,0.028629230039792165,3.440980982386307e-05,8.60111329701434e-05,1,1
1342,530436,InDesign: Diseño de proyectos paso a paso,https://www.udemy.com/indesign-diseno-de-proyectos-paso-a-paso/,True,150,300,40,77,Intermediate Level,4.5,2015-09-04T15:37:36Z,Graphic Design,OK,5.0,3.0,26.0,46.0,56.0,136.0,851.0, 8/2015,59.0,599.99,359.99,40.0, 2020-07-09 14:29:54 ,45000,510591.49,23100,1.948051948051948,0.010554824583242552,0.006551266521603419,3.445029195306761e-05,3.0681735898981e-05,1,1
3598,113888,Writing CSS with {LESS} - Tutorial From Infinite Skills,https://www.udemy.com/writing-css-with-less-tutorial-from-infinite-skills/,True,50,788,21,25,All Levels,2.0,2013-11-01T18:13:28Z,Web Development,OK,3.0,2.0,9.0,10.0,14.0,38.0,853.0, 1/2017,42.0,199.99,119.99,40.0, 2020-07-09 17:21:16 ,39400,170591.47,19700,2.0,0.010589355839454029,0.025707919692397187,3.45312562114767e-05,8.059069296132343e-05,1,1
3271,738552,Building a Website With Jekyll,https://www.udemy.com/building-a-website-with-jekyll/,True,20,686,19,21,All Levels,3.0,2016-01-25T19:07:31Z,Web Development,OK,1.0,2.0,8.0,14.0,25.0,50.0,857.0, 4/2020,3.0,79.99,47.99,40.0, 2020-07-09 16:38:21 ,13720,68551.43,14406,0.9523809523809523,0.010624049024182325,0.02095746652315796,3.469318472829488e-05,7.015890275566989e-05,1,1
841,571506,ProTrader -  Advanced Technical Analysis,https://www.udemy.com/protrader-advanced-technical-analysis/,True,125,825,11,34,All Levels,2.0,2016-08-22T23:31:48Z,Business Finance,OK,0.0,2.0,3.0,1.0,8.0,14.0,859.0, 8/2016,47.0,499.99,299.99,40.0, 2020-07-09 14:03:08 ,103125,429491.41000000003,28050,3.676470588235294,0.010658823173169027,0.02752080119421498,3.477414898670397e-05,8.437477372219775e-05,1,1
